2025-10-21 18:56:02,386 INFO  Logger.cs: 70 - 
2025-10-21 18:56:38,228 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-1
2025-10-21 18:56:38,228 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part3-1
2025-10-21 18:56:38,229 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-1
2025-10-21 18:56:38,229 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-2
2025-10-21 18:56:38,229 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-2
2025-10-21 18:56:38,230 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-2
2025-10-21 18:56:38,230 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shaft-1
2025-10-21 18:56:38,230 INFO  ExportHelperExtension.cs: 1136 - Found 31 in shaft-1
2025-10-21 18:56:38,230 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shaft-1
2025-10-21 18:56:38,231 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part5-4
2025-10-21 18:56:38,231 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-4
2025-10-21 18:56:38,231 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part5-4
2025-10-21 18:56:38,232 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part5-2
2025-10-21 18:56:38,232 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-2
2025-10-21 18:56:38,232 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part5-2
2025-10-21 18:56:38,232 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-3
2025-10-21 18:56:38,234 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-3
2025-10-21 18:56:38,234 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-3
2025-10-21 18:56:38,235 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part5-5
2025-10-21 18:56:38,236 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-5
2025-10-21 18:56:38,236 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part5-5
2025-10-21 18:56:38,236 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-1
2025-10-21 18:56:38,237 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-1
2025-10-21 18:56:38,237 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-1
2025-10-21 18:56:38,237 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-4
2025-10-21 18:56:38,238 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-4
2025-10-21 18:56:38,238 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-4
2025-10-21 18:56:38,239 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robotics proj-2
2025-10-21 18:56:38,239 INFO  ExportHelperExtension.cs: 1136 - Found 35 in robotics proj-2
2025-10-21 18:56:38,239 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robotics proj-2
2025-10-21 18:56:38,240 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-5
2025-10-21 18:56:38,240 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-5
2025-10-21 18:56:38,240 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-5
2025-10-21 18:56:38,241 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-3
2025-10-21 18:56:38,242 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-3
2025-10-21 18:56:38,243 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-3
2025-10-21 18:56:38,243 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part4-2
2025-10-21 18:56:38,244 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Part4-2
2025-10-21 18:56:38,244 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part4-2
2025-10-21 18:56:38,245 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-2
2025-10-21 18:56:38,245 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-2
2025-10-21 18:56:38,246 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-2
2025-10-21 18:56:38,246 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot arm total
2025-10-21 18:56:38,246 INFO  ExportHelperExtension.cs: 1136 - Found 85 in robot arm total
2025-10-21 18:56:38,247 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in robot arm total
2025-10-21 18:56:38,254 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-10-21 18:56:38,287 INFO  ExportHelperExtension.cs: 1160 - 17 components to check
2025-10-21 18:56:38,288 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part4-1
2025-10-21 18:56:38,289 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Part4-1
2025-10-21 18:56:38,289 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part4-1
2025-10-21 18:56:38,290 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part5-1
2025-10-21 18:56:38,290 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-1
2025-10-21 18:56:38,290 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part5-1
2025-10-21 18:56:38,291 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robotics proj-1
2025-10-21 18:56:38,291 INFO  ExportHelperExtension.cs: 1136 - Found 35 in robotics proj-1
2025-10-21 18:56:38,292 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robotics proj-1
2025-10-21 18:56:38,292 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-1
2025-10-21 18:56:38,292 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part3-1
2025-10-21 18:56:38,293 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-1
2025-10-21 18:56:38,293 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-2
2025-10-21 18:56:38,293 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-2
2025-10-21 18:56:38,294 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-2
2025-10-21 18:56:38,294 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shaft-1
2025-10-21 18:56:38,294 INFO  ExportHelperExtension.cs: 1136 - Found 31 in shaft-1
2025-10-21 18:56:38,294 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shaft-1
2025-10-21 18:56:38,295 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part5-4
2025-10-21 18:56:38,295 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-4
2025-10-21 18:56:38,295 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part5-4
2025-10-21 18:56:38,296 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part5-2
2025-10-21 18:56:38,296 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-2
2025-10-21 18:56:38,296 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part5-2
2025-10-21 18:56:38,296 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-3
2025-10-21 18:56:38,298 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-3
2025-10-21 18:56:38,298 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-3
2025-10-21 18:56:38,298 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part5-5
2025-10-21 18:56:38,298 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-5
2025-10-21 18:56:38,299 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part5-5
2025-10-21 18:56:38,299 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-1
2025-10-21 18:56:38,299 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-1
2025-10-21 18:56:38,300 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-1
2025-10-21 18:56:38,300 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-4
2025-10-21 18:56:38,301 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-4
2025-10-21 18:56:38,301 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-4
2025-10-21 18:56:38,301 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robotics proj-2
2025-10-21 18:56:38,302 INFO  ExportHelperExtension.cs: 1136 - Found 35 in robotics proj-2
2025-10-21 18:56:38,303 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robotics proj-2
2025-10-21 18:56:38,303 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-5
2025-10-21 18:56:38,304 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-5
2025-10-21 18:56:38,304 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-5
2025-10-21 18:56:38,304 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-3
2025-10-21 18:56:38,305 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-3
2025-10-21 18:56:38,305 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-3
2025-10-21 18:56:38,305 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part4-2
2025-10-21 18:56:38,306 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Part4-2
2025-10-21 18:56:38,306 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part4-2
2025-10-21 18:56:38,306 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-2
2025-10-21 18:56:38,307 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-2
2025-10-21 18:56:38,307 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-2
2025-10-21 18:56:38,448 INFO  SwAddin.cs: 339 - Loading config tree
2025-10-21 18:56:38,452 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-10-21 18:56:38,457 INFO  SwAddin.cs: 344 - Showing property manager
2025-10-21 18:56:59,361 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-10-21 18:57:30,398 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-10-21 18:58:31,283 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-10-21 18:59:08,072 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-10-21 18:59:08,684 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-10-21 18:59:25,786 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2025-10-21 18:59:25,823 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-10-21 19:00:00,542 INFO  SwAddin.cs: 294 - Assembly export called for file robot arm total
2025-10-21 19:00:02,084 INFO  SwAddin.cs: 313 - Saving assembly
2025-10-21 19:00:02,235 INFO  SwAddin.cs: 316 - Opening property manager
2025-10-21 19:00:02,236 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot arm total
2025-10-21 19:00:02,236 INFO  ExportHelperExtension.cs: 1136 - Found 85 in robot arm total
2025-10-21 19:00:02,237 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in robot arm total
2025-10-21 19:00:02,238 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-10-21 19:00:02,238 INFO  ExportHelperExtension.cs: 1160 - 17 components to check
2025-10-21 19:00:02,238 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part4-1
2025-10-21 19:00:02,239 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Part4-1
2025-10-21 19:00:02,240 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part4-1
2025-10-21 19:00:02,240 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part5-1
2025-10-21 19:00:02,241 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-1
2025-10-21 19:00:02,242 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part5-1
2025-10-21 19:00:02,243 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robotics proj-1
2025-10-21 19:00:02,243 INFO  ExportHelperExtension.cs: 1136 - Found 35 in robotics proj-1
2025-10-21 19:00:02,244 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robotics proj-1
2025-10-21 19:00:02,245 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-1
2025-10-21 19:00:02,246 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part3-1
2025-10-21 19:00:02,246 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-1
2025-10-21 19:00:02,247 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-2
2025-10-21 19:00:02,248 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-2
2025-10-21 19:00:02,249 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-2
2025-10-21 19:00:02,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shaft-1
2025-10-21 19:00:02,250 INFO  ExportHelperExtension.cs: 1136 - Found 31 in shaft-1
2025-10-21 19:00:02,250 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shaft-1
2025-10-21 19:00:02,251 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part5-4
2025-10-21 19:00:02,251 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-4
2025-10-21 19:00:02,252 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part5-4
2025-10-21 19:00:02,252 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part5-2
2025-10-21 19:00:02,253 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-2
2025-10-21 19:00:02,254 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part5-2
2025-10-21 19:00:02,254 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-3
2025-10-21 19:00:02,255 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-3
2025-10-21 19:00:02,255 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-3
2025-10-21 19:00:02,256 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part5-5
2025-10-21 19:00:02,256 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-5
2025-10-21 19:00:02,257 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part5-5
2025-10-21 19:00:02,257 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-1
2025-10-21 19:00:02,258 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-1
2025-10-21 19:00:02,259 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-1
2025-10-21 19:00:02,260 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-4
2025-10-21 19:00:02,260 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-4
2025-10-21 19:00:02,261 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-4
2025-10-21 19:00:02,262 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robotics proj-2
2025-10-21 19:00:02,262 INFO  ExportHelperExtension.cs: 1136 - Found 35 in robotics proj-2
2025-10-21 19:00:02,264 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robotics proj-2
2025-10-21 19:00:02,264 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-5
2025-10-21 19:00:02,265 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-5
2025-10-21 19:00:02,265 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-5
2025-10-21 19:00:02,266 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-3
2025-10-21 19:00:02,266 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-3
2025-10-21 19:00:02,267 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-3
2025-10-21 19:00:02,267 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part4-2
2025-10-21 19:00:02,267 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Part4-2
2025-10-21 19:00:02,269 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part4-2
2025-10-21 19:00:02,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-2
2025-10-21 19:00:02,270 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-2
2025-10-21 19:00:02,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-2
2025-10-21 19:00:02,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot arm total
2025-10-21 19:00:02,272 INFO  ExportHelperExtension.cs: 1136 - Found 85 in robot arm total
2025-10-21 19:00:02,273 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in robot arm total
2025-10-21 19:00:02,273 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-10-21 19:00:02,274 INFO  ExportHelperExtension.cs: 1160 - 17 components to check
2025-10-21 19:00:02,274 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part4-1
2025-10-21 19:00:02,275 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Part4-1
2025-10-21 19:00:02,276 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part4-1
2025-10-21 19:00:02,276 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part5-1
2025-10-21 19:00:02,277 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-1
2025-10-21 19:00:02,277 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part5-1
2025-10-21 19:00:02,278 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robotics proj-1
2025-10-21 19:00:02,278 INFO  ExportHelperExtension.cs: 1136 - Found 35 in robotics proj-1
2025-10-21 19:00:02,278 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robotics proj-1
2025-10-21 19:00:02,279 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-1
2025-10-21 19:00:02,279 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part3-1
2025-10-21 19:00:02,280 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-1
2025-10-21 19:00:02,280 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-2
2025-10-21 19:00:02,321 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-2
2025-10-21 19:00:02,322 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-2
2025-10-21 19:00:02,322 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shaft-1
2025-10-21 19:00:02,323 INFO  ExportHelperExtension.cs: 1136 - Found 31 in shaft-1
2025-10-21 19:00:02,323 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shaft-1
2025-10-21 19:00:02,323 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part5-4
2025-10-21 19:00:02,324 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-4
2025-10-21 19:00:02,324 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part5-4
2025-10-21 19:00:02,324 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part5-2
2025-10-21 19:00:02,325 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-2
2025-10-21 19:00:02,325 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part5-2
2025-10-21 19:00:02,325 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-3
2025-10-21 19:00:02,326 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part2-3
2025-10-21 19:00:02,326 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-3
2025-10-21 19:00:02,326 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part5-5
2025-10-21 19:00:02,327 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part5-5
2025-10-21 19:00:02,328 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part5-5
2025-10-21 19:00:02,328 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-1
2025-10-21 19:00:02,328 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-1
2025-10-21 19:00:02,328 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-1
2025-10-21 19:00:02,330 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-4
2025-10-21 19:00:02,330 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-4
2025-10-21 19:00:02,331 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-4
2025-10-21 19:00:02,331 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robotics proj-2
2025-10-21 19:00:02,331 INFO  ExportHelperExtension.cs: 1136 - Found 35 in robotics proj-2
2025-10-21 19:00:02,332 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robotics proj-2
2025-10-21 19:00:02,332 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-5
2025-10-21 19:00:02,333 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-5
2025-10-21 19:00:02,333 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-5
2025-10-21 19:00:02,333 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-3
2025-10-21 19:00:02,334 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-3
2025-10-21 19:00:02,334 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-3
2025-10-21 19:00:02,335 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part4-2
2025-10-21 19:00:02,335 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Part4-2
2025-10-21 19:00:02,335 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part4-2
